Sentence Number,Word,Label
3606,distance,O
3606,An,O
3606,unexpected,O
3606,friend,O
3606,a,O
3606,talking,O
3606,bird,O
3606,guided,O
3606,the,O
3606,sheep,B-ANIMAL
3606,along,O
3606,the,O
3606,way,O
3606,At,O
3606,last,O
3606,the,O
3606,sheep,B-ANIMAL
3606,found,O
3606,what,O
3606,it,O
3606,had,O
3606,been,O
3606,searching,O
3606,for,O
3606,all,O
3606,along,O
3607,Deep,O
3607,in,O
3607,the,O
3607,jungle,O
3607,a,O
3607,cat,B-ANIMAL
3607,heard,O
3607,a,O
3607,strange,O
3607,sound,O
3607,The,O
3607,cat,B-ANIMAL
3607,discovered,O
3607,an,O
3607,ancient,O
3607,book,O
3607,filled,O
3607,with,O
3607,forgotten,O
3607,wisdom,O
3607,As,O
3607,the,O
3607,sun,O
3607,set,O
3607,the,O
3607,cat,B-ANIMAL
3607,smiled,O
3607,knowing,O
3607,its,O
3607,adventure,O
3607,was,O
3607,only,O
3607,the,O
3607,beginning,O
3608,One,O
3608,evening,O
3608,a,O
3608,cow,B-ANIMAL
3608,found,O
3608,itself,O
3608,in,O
3608,an,O
3608,enchanted,O
3608,garden,O
3608,It,O
3608,had,O
3608,to,O
3608,solve,O
3608,a,O
3608,puzzle,O
3608,to,O
3608,continue,O
3608,its,O
3608,journey,O
3608,At,O
3608,last,O
3608,the,O
3608,cow,B-ANIMAL
3608,found,O
3608,what,O
3608,it,O
3608,had,O
3608,been,O
3608,searching,O
3608,for,O
3608,all,O
3608,along,O
3609,A,O
3609,curious,O
3609,cat,B-ANIMAL
3609,stumbled,O
3609,upon,O
3609,a,O
3609,hidden,O
3609,cave,O
3609,The,O
3609,cat,B-ANIMAL
3609,discovered,O
3609,an,O
3609,ancient,O
3609,book,O
3609,filled,O
3609,with,O
3609,forgotten,O
3609,wisdom,O
3609,Having,O
3609,learned,O
3609,an,O
3609,important,O
3609,lesson,O
3609,the,O
3609,cat,B-ANIMAL
3609,shared,O
3609,its,O
3609,story,O
3609,with,O
3609,others,O
3610,A,O
3610,lonely,O
3610,dog,B-ANIMAL
3610,roamed,O
3610,the,O
3610,vast,O
3610,plains,O
3610,in,O
3610,search,O
3610,of,O
3610,something,O
3610,special,O
3610,The,O
3610,dog,B-ANIMAL
3610,found,O
3610,a,O
3610,map,O
3610,leading,O
3610,to,O
3610,a,O
3610,legendary,O
3610,treasure,O
3610,Having,O
3610,learned,O
3610,an,O
3610,important,O
3610,lesson,O
3610,the,O
3610,dog,B-ANIMAL
3610,shared,O
3610,its,O
3610,story,O
3610,with,O
3610,others,O
3611,Once,O
3611,upon,O
3611,a,O
3611,time,O
3611,a,O
3611,spider,B-ANIMAL
3611,wandered,O
3611,into,O
3611,a,O
3611,mysterious,O
3611,forest,O
3611,A,O
3611,hidden,O
3611,passage,O
3611,led,O
3611,the,O
3611,spider,B-ANIMAL
3611,into,O
3611,a,O
3611,secret,O
3611,underground,O
3611,world,O
3611,The,O
3611,enchanted,O
3611,land,O
3611,bid,O
3611,the,O
3611,spider,B-ANIMAL
3611,farewell,O
3611,as,O
3611,it,O
3611,continued,O
3611,its,O
3611,journey,O
3612,A,O
3612,curious,O
3612,butterfly,B-ANIMAL
3612,stumbled,O
3612,upon,O
3612,a,O
3612,hidden,O
3612,cave,O
3612,The,O
3612,butterfly,B-ANIMAL
3612,found,O
3612,a,O
3612,map,O
3612,leading,O
3612,to,O
3612,a,O
3612,legendary,O
3612,treasure,O
3612,As,O
3612,the,O
3612,sun,O
3612,set,O
3612,the,O
3612,butterfly,B-ANIMAL
3612,smiled,O
3612,knowing,O
3612,its,O
3612,adventure,O
3612,was,O
3612,only,O
3612,the,O
3612,beginning,O
3613,A,O
3613,curious,O
3613,horse,B-ANIMAL
3613,stumbled,O
3613,upon,O
3613,a,O
3613,hidden,O
3613,cave,O
3613,The,O
3613,horse,B-ANIMAL
3613,discovered,O
3613,an,O
3613,ancient,O
3613,book,O
3613,filled,O
3613,with,O
3613,forgotten,O
3613,wisdom,O
3613,The,O
3613,horse,B-ANIMAL
3613,realized,O
3613,that,O
3613,the,O
3613,real,O
3613,treasure,O
3613,was,O
3613,the,O
3613,memories,O
3613,made,O
3614,One,O
3614,evening,O
3614,a,O
3614,elephant,B-ANIMAL
3614,found,O
3614,itself,O
3614,in,O
3614,an,O
3614,enchanted,O
3614,garden,O
3614,A,O
3614,sudden,O
3614,storm,O
3614,forced,O
3614,it,O
3614,to,O
3614,seek,O
3614,shelter,O
3614,in,O
3614,a,O
3614,hidden,O
3614,cavern,O
3614,The,O
3614,elephant,B-ANIMAL
3614,knew,O
3614,it,O
3614,would,O
3614,return,O
3614,one,O
3614,day,O
3614,for,O
3614,another,O
3614,grand,O
3614,adventure,O
3615,A,O
3615,lonely,O
3615,spider,B-ANIMAL
3615,roamed,O
3615,the,O
3615,vast,O
3615,plains,O
3615,in,O
3615,search,O
3615,of,O
3615,something,O
3615,special,O
3615,A,O
3615,sudden,O
3615,storm,O
3615,forced,O
3615,it,O
3615,to,O
3615,seek,O
3615,shelter,O
3615,in,O
3615,a,O
3615,hidden,O
3615,cavern,O
3615,The,O
3615,journey,O
3615,changed,O
3615,the,O
3615,spider,B-ANIMAL
3615,forever,O
3615,filling,O
3615,its,O
3615,heart,O
3615,with,O
3615,joy,O
3616,One,O
3616,evening,O
3616,a,O
3616,cat,B-ANIMAL
3616,found,O
3616,itself,O
3616,in,O
3616,an,O
3616,enchanted,O
3616,garden,O
3616,It,O
3616,had,O
3616,to,O
3616,solve,O
3616,a,O
3616,puzzle,O
3616,to,O
3616,continue,O
3616,its,O
3616,journey,O
3616,As,O
3616,the,O
3616,sun,O
3616,set,O
3616,the,O
3616,cat,B-ANIMAL
3616,smiled,O
3616,knowing,O
3616,its,O
3616,adventure,O
3616,was,O
3616,only,O
3616,the,O
3616,beginning,O
3617,In,O
3617,a,O
3617,quiet,O
3617,village,O
3617,a,O
3617,butterfly,B-ANIMAL
3617,discovered,O
3617,an,O
3617,ancient,O
3617,secret,O
3617,A,O
3617,magical,O
3617,pond,O
3617,reflected,O
3617,the,O
3617,butterfly's,O
3617,deepest,O
3617,dreams,O
3617,The,O
3617,journey,O
3617,changed,O
3617,the,O
3617,butterfly,B-ANIMAL
3617,forever,O
3617,filling,O
3617,its,O
3617,heart,O
3617,with,O
3617,joy,O
3618,Once,O
3618,upon,O
3618,a,O
3618,time,O
3618,a,O
3618,cat,B-ANIMAL
3618,wandered,O
3618,into,O
3618,a,O
3618,mysterious,O
3618,forest,O
3618,The,O
3618,path,O
3618,was,O
3618,blocked,O
3618,by,O
3618,a,O
3618,giant,O
3618,boulder,O
3618,but,O
3618,a,O
3618,kind,O
3618,cat,B-ANIMAL
3618,helped,O
3618,move,O
3618,it,O
3618,The,O
3618,cat,B-ANIMAL
3618,realized,O
3618,that,O
3618,the,O
3618,real,O
3618,treasure,O
3618,was,O
3618,the,O
3618,memories,O
3618,made,O
3619,A,O
3619,cat,B-ANIMAL
3619,in,O
3619,the,O
3619,desert,O
3619,uncovered,O
3619,a,O
3619,long-lost,O
3619,relic,O
3619,The,O
3619,cat,B-ANIMAL
3619,found,O
3619,a,O
3619,map,O
3619,leading,O
3619,to,O
3619,a,O
3619,legendary,O
3619,treasure,O
3619,It,O
3619,returned,O
3619,home,O
3619,wiser,O
3619,and,O
3619,braver,O
3619,than,O
3619,before,O
3620,A,O
3620,cow,B-ANIMAL
3620,in,O
3620,the,O
3620,meadow,O
3620,noticed,O
3620,something,O
3620,glowing,O
3620,in,O
3620,the,O
3620,distance,O
3620,A,O
3620,mischievous,O
3620,creature,O
3620,tried,O
3620,to,O
3620,trick,O
3620,the,O
3620,cow,B-ANIMAL
3620,out,O
3620,of,O
3620,its,O
3620,findings,O
3620,The,O
3620,cow,B-ANIMAL
3620,realized,O
3620,that,O
3620,the,O
3620,real,O
3620,treasure,O
3620,was,O
3620,the,O
3620,memories,O
3620,made,O
3621,A,O
3621,lonely,O
3621,chicken,B-ANIMAL
3621,roamed,O
3621,the,O
3621,vast,O
3621,plains,O
3621,in,O
3621,search,O
3621,of,O
3621,something,O
3621,special,O
3621,A,O
3621,mischievous,O
3621,creature,O
3621,tried,O
3621,to,O
3621,trick,O
3621,the,O
3621,chicken,B-ANIMAL
3621,out,O
3621,of,O
3621,its,O
3621,findings,O
3621,A,O
3621,newfound,O
3621,friendship,O
3621,made,O
3621,the,O
3621,adventure,O
3621,truly,O
3621,special,O
3622,Deep,O
3622,in,O
3622,the,O
3622,jungle,O
3622,a,O
3622,elephant,B-ANIMAL
3622,heard,O
3622,a,O
3622,strange,O
3622,sound,O
3622,A,O
3622,mischievous,O
3622,creature,O
3622,tried,O
3622,to,O
3622,trick,O
3622,the,O
3622,elephant,B-ANIMAL
3622,out,O
3622,of,O
3622,its,O
3622,findings,O
3622,The,O
3622,elephant,B-ANIMAL
3622,realized,O
3622,that,O
3622,the,O
3622,real,O
3622,treasure,O
3622,was,O
3622,the,O
3622,memories,O
3622,made,O
3623,Long,O
3623,ago,O
3623,a,O
3623,spider,B-ANIMAL
3623,set,O
3623,off,O
3623,on,O
3623,a,O
3623,grand,O
3623,adventure,O
3623,A,O
3623,mischievous,O
3623,creature,O
3623,tried,O
3623,to,O
3623,trick,O
3623,the,O
3623,spider,B-ANIMAL
3623,out,O
3623,of,O
3623,its,O
3623,findings,O
3623,With,O
3623,the,O
3623,mystery,O
3623,solved,O
3623,the,O
3623,spider,B-ANIMAL
3623,could,O
3623,finally,O
3623,rest,O
3624,One,O
3624,evening,O
3624,a,O
3624,cat,B-ANIMAL
3624,found,O
3624,itself,O
3624,in,O
3624,an,O
3624,enchanted,O
3624,garden,O
3624,The,O
3624,path,O
3624,was,O
3624,blocked,O
3624,by,O
3624,a,O
3624,giant,O
3624,boulder,O
3624,but,O
3624,a,O
3624,kind,O
3624,cat,B-ANIMAL
3624,helped,O
3624,move,O
3624,it,O
3624,Having,O
3624,learned,O
3624,an,O
3624,important,O
3624,lesson,O
3624,the,O
3624,cat,B-ANIMAL
3624,shared,O
3624,its,O
3624,story,O
3624,with,O
3624,others,O
3625,A,O
3625,cat,B-ANIMAL
3625,in,O
3625,the,O
3625,desert,O
3625,uncovered,O
3625,a,O
3625,long-lost,O
3625,relic,O
3625,A,O
3625,mischievous,O
3625,creature,O
3625,tried,O
3625,to,O
3625,trick,O
3625,the,O
3625,cat,B-ANIMAL
3625,out,O
3625,of,O
3625,its,O
3625,findings,O
3625,The,O
3625,cat,B-ANIMAL
3625,realized,O
3625,that,O
3625,the,O
3625,real,O
3625,treasure,O
3625,was,O
3625,the,O
3625,memories,O
3625,made,O
3626,A,O
3626,lonely,O
3626,horse,B-ANIMAL
3626,roamed,O
3626,the,O
3626,vast,O
3626,plains,O
3626,in,O
3626,search,O
3626,of,O
3626,something,O
3626,special,O
3626,A,O
3626,sudden,O
3626,storm,O
3626,forced,O
3626,it,O
3626,to,O
3626,seek,O
3626,shelter,O
3626,in,O
3626,a,O
3626,hidden,O
3626,cavern,O
3626,As,O
3626,the,O
3626,sun,O
3626,set,O
3626,the,O
3626,horse,B-ANIMAL
3626,smiled,O
3626,knowing,O
3626,its,O
3626,adventure,O
3626,was,O
3626,only,O
3626,the,O
3626,beginning,O
3627,Deep,O
3627,in,O
3627,the,O
3627,jungle,O
3627,a,O
3627,horse,B-ANIMAL
3627,heard,O
3627,a,O
3627,strange,O
3627,sound,O
3627,A,O
3627,hidden,O
3627,passage,O
3627,led,O
3627,the,O
3627,horse,B-ANIMAL
3627,into,O
3627,a,O
3627,secret,O
3627,underground,O
3627,world,O
3627,A,O
3627,newfound,O
3627,friendship,O
3627,made,O
3627,the,O
3627,adventure,O
3627,truly,O
3627,special,O
3628,One,O
3628,evening,O
3628,a,O
3628,butterfly,B-ANIMAL
3628,found,O
3628,itself,O
3628,in,O
3628,an,O
3628,enchanted,O
3628,garden,O
3628,The,O
3628,butterfly,B-ANIMAL
3628,found,O
3628,a,O
3628,map,O
3628,leading,O
3628,to,O
3628,a,O
3628,legendary,O
3628,treasure,O
3628,As,O
3628,the,O
3628,sun,O
3628,set,O
3628,the,O
3628,butterfly,B-ANIMAL
3628,smiled,O
3628,knowing,O
3628,its,O
3628,adventure,O
3628,was,O
3628,only,O
3628,the,O
3628,beginning,O
3629,One,O
3629,evening,O
3629,a,O
3629,horse,B-ANIMAL
3629,found,O
3629,itself,O
3629,in,O
3629,an,O
3629,enchanted,O
3629,garden,O
3629,The,O
3629,horse,B-ANIMAL
3629,found,O
3629,a,O
3629,map,O
3629,leading,O
3629,to,O
3629,a,O
3629,legendary,O
3629,treasure,O
3629,The,O
3629,journey,O
3629,changed,O
3629,the,O
3629,horse,B-ANIMAL
3629,forever,O
3629,filling,O
3629,its,O
3629,heart,O
3629,with,O
3629,joy,O
3630,A,O
3630,spider,B-ANIMAL
3630,in,O
3630,the,O
3630,desert,O
3630,uncovered,O
3630,a,O
3630,long-lost,O
3630,relic,O
3630,The,O
3630,spider,B-ANIMAL
3630,discovered,O
3630,an,O
3630,ancient,O
3630,book,O
3630,filled,O
3630,with,O
3630,forgotten,O
3630,wisdom,O
3630,It,O
3630,returned,O
3630,home,O
3630,wiser,O
3630,and,O
3630,braver,O
3630,than,O
3630,before,O
3631,Long,O
3631,ago,O
3631,a,O
3631,chicken,B-ANIMAL
3631,set,O
3631,off,O
3631,on,O
3631,a,O
3631,grand,O
3631,adventure,O
3631,The,O
3631,chicken,B-ANIMAL
3631,found,O
3631,a,O
3631,map,O
3631,leading,O
3631,to,O
3631,a,O
3631,legendary,O
3631,treasure,O
3631,The,O
3631,journey,O
3631,changed,O
3631,the,O
3631,chicken,B-ANIMAL
3631,forever,O
3631,filling,O
3631,its,O
3631,heart,O
3631,with,O
3631,joy,O
3632,Deep,O
3632,in,O
3632,the,O
3632,jungle,O
3632,a,O
3632,horse,B-ANIMAL
3632,heard,O
3632,a,O
3632,strange,O
3632,sound,O
3632,A,O
3632,mischievous,O
3632,creature,O
3632,tried,O
3632,to,O
3632,trick,O
3632,the,O
3632,horse,B-ANIMAL
3632,out,O
3632,of,O
3632,its,O
3632,findings,O
3632,The,O
3632,journey,O
3632,changed,O
3632,the,O
3632,horse,B-ANIMAL
3632,forever,O
3632,filling,O
3632,its,O
3632,heart,O
3632,with,O
3632,joy,O
3633,One,O
3633,evening,O
3633,a,O
3633,butterfly,B-ANIMAL
3633,found,O
3633,itself,O
3633,in,O
3633,an,O
3633,enchanted,O
3633,garden,O
3633,It,O
3633,had,O
3633,to,O
3633,solve,O
3633,a,O
3633,puzzle,O
3633,to,O
3633,continue,O
3633,its,O
3633,journey,O
3633,The,O
3633,enchanted,O
3633,land,O
3633,bid,O
3633,the,O
3633,butterfly,B-ANIMAL
3633,farewell,O
3633,as,O
3633,it,O
3633,continued,O
3633,its,O
3633,journey,O
3634,A,O
3634,horse,B-ANIMAL
3634,in,O
3634,the,O
3634,desert,O
3634,uncovered,O
3634,a,O
3634,long-lost,O
3634,relic,O
3634,A,O
3634,hidden,O
3634,passage,O
3634,led,O
3634,the,O
3634,horse,B-ANIMAL
3634,into,O
3634,a,O
3634,secret,O
3634,underground,O
3634,world,O
3634,The,O
3634,journey,O
3634,changed,O
3634,the,O
3634,horse,B-ANIMAL
3634,forever,O
3634,filling,O
3634,its,O
3634,heart,O
3634,with,O
3634,joy,O
3635,Deep,O
3635,in,O
3635,the,O
3635,jungle,O
3635,a,O
3635,cow,B-ANIMAL
3635,heard,O
3635,a,O
3635,strange,O
3635,sound,O
3635,The,O
3635,cow,B-ANIMAL
3635,discovered,O
3635,an,O
3635,ancient,O
3635,book,O
3635,filled,O
3635,with,O
3635,forgotten,O
3635,wisdom,O
3635,The,O
3635,journey,O
3635,changed,O
3635,the,O
3635,cow,B-ANIMAL
3635,forever,O
3635,filling,O
3635,its,O
3635,heart,O
3635,with,O
3635,joy,O
3636,A,O
3636,horse,B-ANIMAL
3636,in,O
3636,the,O
3636,meadow,O
3636,noticed,O
3636,something,O
3636,glowing,O
3636,in,O
3636,the,O
3636,distance,O
3636,A,O
3636,hidden,O
3636,passage,O
3636,led,O
3636,the,O
3636,horse,B-ANIMAL
3636,into,O
3636,a,O
3636,secret,O
3636,underground,O
3636,world,O
3636,The,O
3636,horse,B-ANIMAL
3636,knew,O
3636,it,O
3636,would,O
3636,return,O
3636,one,O
3636,day,O
3636,for,O
3636,another,O
3636,grand,O
3636,adventure,O
3637,A,O
3637,dog,B-ANIMAL
3637,in,O
3637,the,O
3637,desert,O
3637,uncovered,O
3637,a,O
3637,long-lost,O
3637,relic,O
3637,A,O
3637,sudden,O
3637,storm,O
3637,forced,O
3637,it,O
3637,to,O
3637,seek,O
3637,shelter,O
3637,in,O
3637,a,O
3637,hidden,O
3637,cavern,O
3637,With,O
3637,the,O
3637,mystery,O
3637,solved,O
3637,the,O
3637,dog,B-ANIMAL
3637,could,O
3637,finally,O
3637,rest,O
3638,A,O
3638,chicken,B-ANIMAL
3638,in,O
3638,the,O
3638,desert,O
3638,uncovered,O
3638,a,O
3638,long-lost,O
3638,relic,O
3638,It,O
3638,met,O
3638,a,O
3638,wise,O
3638,old,O
3638,chicken,B-ANIMAL
3638,who,O
3638,shared,O
3638,a,O
3638,mysterious,O
3638,riddle,O
3638,The,O
3638,journey,O
3638,changed,O
3638,the,O
3638,chicken,B-ANIMAL
3638,forever,O
3638,filling,O
3638,its,O
3638,heart,O
3638,with,O
3638,joy,O
3639,A,O
3639,butterfly,B-ANIMAL
3639,in,O
3639,the,O
3639,meadow,O
3639,noticed,O
3639,something,O
3639,glowing,O
3639,in,O
3639,the,O
3639,distance,O
3639,A,O
3639,magical,O
3639,pond,O
3639,reflected,O
3639,the,O
3639,butterfly's,O
3639,deepest,O
3639,dreams,O
3639,The,O
3639,enchanted,O
3639,land,O
3639,bid,O
3639,the,O
3639,butterfly,B-ANIMAL
3639,farewell,O
3639,as,O
3639,it,O
3639,continued,O
3639,its,O
3639,journey,O
3640,A,O
3640,curious,O
3640,cat,B-ANIMAL
3640,stumbled,O
3640,upon,O
3640,a,O
3640,hidden,O
3640,cave,O
3640,The,O
3640,path,O
3640,was,O
3640,blocked,O
3640,by,O
3640,a,O
3640,giant,O
3640,boulder,O
3640,but,O
3640,a,O
3640,kind,O
3640,cat,B-ANIMAL
3640,helped,O
3640,move,O
3640,it,O
3640,The,O
3640,cat,B-ANIMAL
3640,realized,O
3640,that,O
3640,the,O
3640,real,O
3640,treasure,O
3640,was,O
3640,the,O
3640,memories,O
3640,made,O
3641,Once,O
3641,upon,O
3641,a,O
3641,time,O
3641,a,O
3641,squirrel,B-ANIMAL
3641,wandered,O
3641,into,O
3641,a,O
3641,mysterious,O
3641,forest,O
3641,The,O
3641,path,O
3641,was,O
3641,blocked,O
3641,by,O
3641,a,O
3641,giant,O
3641,boulder,O
3641,but,O
3641,a,O
3641,kind,O
3641,squirrel,B-ANIMAL
3641,helped,O
3641,move,O
3641,it,O
3641,Having,O
3641,learned,O
3641,an,O
3641,important,O
3641,lesson,O
3641,the,O
3641,squirrel,B-ANIMAL
3641,shared,O
3641,its,O
3641,story,O
3641,with,O
3641,others,O
3642,Under,O
3642,the,O
3642,bright,O
3642,moon,O
3642,a,O
3642,butterfly,B-ANIMAL
3642,felt,O
3642,a,O
3642,strange,O
3642,pull,O
3642,towards,O
3642,the,O
3642,river,O
3642,An,O
3642,unexpected,O
3642,friend,O
3642,a,O
3642,talking,O
3642,bird,O
3642,guided,O
3642,the,O
3642,butterfly,B-ANIMAL
3642,along,O
3642,the,O
3642,way,O
3642,The,O
3642,enchanted,O
3642,land,O
3642,bid,O
3642,the,O
3642,butterfly,B-ANIMAL
3642,farewell,O
3642,as,O
3642,it,O
3642,continued,O
3642,its,O
3642,journey,O
3643,A,O
3643,curious,O
3643,cow,B-ANIMAL
3643,stumbled,O
3643,upon,O
3643,a,O
3643,hidden,O
3643,cave,O
3643,A,O
3643,sudden,O
3643,storm,O
3643,forced,O
3643,it,O
3643,to,O
3643,seek,O
3643,shelter,O
3643,in,O
3643,a,O
3643,hidden,O
3643,cavern,O
3643,It,O
3643,returned,O
3643,home,O
3643,wiser,O
3643,and,O
3643,braver,O
3643,than,O
3643,before,O
3644,Long,O
3644,ago,O
3644,a,O
3644,horse,B-ANIMAL
3644,set,O
3644,off,O
3644,on,O
3644,a,O
3644,grand,O
3644,adventure,O
3644,An,O
3644,unexpected,O
3644,friend,O
3644,a,O
3644,talking,O
3644,bird,O
3644,guided,O
3644,the,O
3644,horse,B-ANIMAL
3644,along,O
3644,the,O
3644,way,O
3644,It,O
3644,returned,O
3644,home,O
3644,wiser,O
3644,and,O
3644,braver,O
3644,than,O
3644,before,O
3645,Once,O
3645,upon,O
3645,a,O
3645,time,O
3645,a,O
3645,dog,B-ANIMAL
3645,wandered,O
3645,into,O
3645,a,O
3645,mysterious,O
3645,forest,O
3645,An,O
3645,unexpected,O
3645,friend,O
3645,a,O
3645,talking,O
3645,bird,O
3645,guided,O
3645,the,O
3645,dog,B-ANIMAL
3645,along,O
3645,the,O
3645,way,O
3645,The,O
3645,journey,O
3645,changed,O
3645,the,O
3645,dog,B-ANIMAL
3645,forever,O
3645,filling,O
3645,its,O
3645,heart,O
3645,with,O
3645,joy,O
3646,Long,O
3646,ago,O
3646,a,O
3646,spider,B-ANIMAL
3646,set,O
3646,off,O
3646,on,O
3646,a,O
3646,grand,O
3646,adventure,O
3646,An,O
3646,unexpected,O
3646,friend,O
3646,a,O
3646,talking,O
3646,bird,O
3646,guided,O
3646,the,O
3646,spider,B-ANIMAL
3646,along,O
3646,the,O
3646,way,O
3646,It,O
3646,returned,O
3646,home,O
3646,wiser,O
3646,and,O
3646,braver,O
3646,than,O
3646,before,O
3647,A,O
3647,lonely,O
3647,cat,B-ANIMAL
3647,roamed,O
3647,the,O
3647,vast,O
3647,plains,O
3647,in,O
3647,search,O
3647,of,O
3647,something,O
3647,special,O
3647,A,O
3647,magical,O
3647,pond,O
3647,reflected,O
3647,the,O
3647,cat's,O
3647,deepest,O
3647,dreams,O
3647,The,O
3647,journey,O
3647,changed,O
3647,the,O
3647,cat,B-ANIMAL
3647,forever,O
3647,filling,O
3647,its,O
3647,heart,O
3647,with,O
3647,joy,O
3648,A,O
3648,curious,O
3648,squirrel,B-ANIMAL
3648,stumbled,O
3648,upon,O
3648,a,O
3648,hidden,O
3648,cave,O
3648,The,O
3648,path,O
3648,was,O
3648,blocked,O
3648,by,O
3648,a,O
3648,giant,O
3648,boulder,O
3648,but,O
3648,a,O
3648,kind,O
3648,squirrel,B-ANIMAL
3648,helped,O
3648,move,O
3648,it,O
3648,As,O
3648,the,O
3648,sun,O
3648,set,O
3648,the,O
3648,squirrel,B-ANIMAL
3648,smiled,O
3648,knowing,O
3648,its,O
3648,adventure,O
3648,was,O
3648,only,O
3648,the,O
3648,beginning,O
3649,A,O
3649,squirrel,B-ANIMAL
3649,in,O
3649,the,O
3649,desert,O
3649,uncovered,O
3649,a,O
3649,long-lost,O
3649,relic,O
3649,A,O
3649,mischievous,O
3649,creature,O
3649,tried,O
3649,to,O
3649,trick,O
3649,the,O
3649,squirrel,B-ANIMAL
3649,out,O
3649,of,O
3649,its,O
3649,findings,O
3649,A,O
3649,newfound,O
3649,friendship,O
3649,made,O
3649,the,O
3649,adventure,O
3649,truly,O
3649,special,O
3650,One,O
3650,evening,O
3650,a,O
3650,chicken,B-ANIMAL
3650,found,O
3650,itself,O
3650,in,O
3650,an,O
3650,enchanted,O
3650,garden,O
3650,It,O
3650,had,O
3650,to,O
3650,solve,O
3650,a,O
3650,puzzle,O
3650,to,O
3650,continue,O
3650,its,O
3650,journey,O
3650,The,O
3650,enchanted,O
3650,land,O
3650,bid,O
3650,the,O
3650,chicken,B-ANIMAL
3650,farewell,O
3650,as,O
3650,it,O
3650,continued,O
3650,its,O
3650,journey,O
3651,One,O
3651,evening,O
3651,a,O
3651,elephant,B-ANIMAL
3651,found,O
3651,itself,O
3651,in,O
3651,an,O
3651,enchanted,O
3651,garden,O
3651,The,O
3651,elephant,B-ANIMAL
3651,discovered,O
3651,an,O
3651,ancient,O
3651,book,O
3651,filled,O
3651,with,O
3651,forgotten,O
3651,wisdom,O
3651,With,O
3651,the,O
3651,mystery,O
3651,solved,O
3651,the,O
3651,elephant,B-ANIMAL
3651,could,O
3651,finally,O
3651,rest,O
3652,A,O
3652,dog,B-ANIMAL
3652,in,O
3652,the,O
3652,meadow,O
3652,noticed,O
3652,something,O
3652,glowing,O
3652,in,O
3652,the,O
3652,distance,O
3652,The,O
3652,dog,B-ANIMAL
3652,discovered,O
3652,an,O
3652,ancient,O
3652,book,O
3652,filled,O
3652,with,O
3652,forgotten,O
3652,wisdom,O
3652,A,O
3652,newfound,O
3652,friendship,O
3652,made,O
3652,the,O
3652,adventure,O
3652,truly,O
3652,special,O
3653,A,O
3653,dog,B-ANIMAL
3653,in,O
3653,the,O
3653,meadow,O
3653,noticed,O
3653,something,O
3653,glowing,O
3653,in,O
3653,the,O
3653,distance,O
3653,A,O
3653,sudden,O
3653,storm,O
3653,forced,O
3653,it,O
3653,to,O
3653,seek,O
3653,shelter,O
3653,in,O
3653,a,O
3653,hidden,O
3653,cavern,O
3653,With,O
3653,the,O
3653,mystery,O
3653,solved,O
3653,the,O
3653,dog,B-ANIMAL
3653,could,O
3653,finally,O
3653,rest,O
3654,In,O
3654,a,O
3654,quiet,O
3654,village,O
3654,a,O
3654,elephant,B-ANIMAL
3654,discovered,O
3654,an,O
3654,ancient,O
3654,secret,O
3654,It,O
3654,had,O
3654,to,O
3654,solve,O
3654,a,O
3654,puzzle,O
3654,to,O
3654,continue,O
3654,its,O
3654,journey,O
3654,With,O
3654,the,O
3654,mystery,O
3654,solved,O
3654,the,O
3654,elephant,B-ANIMAL
3654,could,O
3654,finally,O
3654,rest,O
3655,A,O
3655,curious,O
3655,dog,B-ANIMAL
3655,stumbled,O
3655,upon,O
3655,a,O
3655,hidden,O
3655,cave,O
3655,It,O
3655,met,O
3655,a,O
3655,wise,O
3655,old,O
3655,dog,B-ANIMAL
3655,who,O
3655,shared,O
3655,a,O
3655,mysterious,O
3655,riddle,O
3655,The,O
3655,dog,B-ANIMAL
3655,knew,O
3655,it,O
3655,would,O
3655,return,O
3655,one,O
3655,day,O
3655,for,O
3655,another,O
3655,grand,O
3655,adventure,O
3656,A,O
3656,curious,O
3656,cow,B-ANIMAL
3656,stumbled,O
3656,upon,O
3656,a,O
3656,hidden,O
3656,cave,O
3656,The,O
3656,path,O
3656,was,O
3656,blocked,O
3656,by,O
3656,a,O
3656,giant,O
3656,boulder,O
3656,but,O
3656,a,O
3656,kind,O
3656,cow,B-ANIMAL
3656,helped,O
3656,move,O
3656,it,O
3656,As,O
3656,the,O
3656,sun,O
3656,set,O
3656,the,O
3656,cow,B-ANIMAL
3656,smiled,O
3656,knowing,O
3656,its,O
3656,adventure,O
3656,was,O
3656,only,O
3656,the,O
3656,beginning,O
3657,Under,O
3657,the,O
3657,bright,O
3657,moon,O
3657,a,O
3657,horse,B-ANIMAL
3657,felt,O
3657,a,O
3657,strange,O
3657,pull,O
3657,towards,O
3657,the,O
3657,river,O
3657,The,O
3657,horse,B-ANIMAL
3657,discovered,O
3657,an,O
3657,ancient,O
3657,book,O
3657,filled,O
3657,with,O
3657,forgotten,O
3657,wisdom,O
3657,The,O
3657,horse,B-ANIMAL
3657,realized,O
3657,that,O
3657,the,O
3657,real,O
3657,treasure,O
3657,was,O
3657,the,O
3657,memories,O
3657,made,O
3658,A,O
3658,cat,B-ANIMAL
3658,in,O
3658,the,O
3658,desert,O
3658,uncovered,O
3658,a,O
3658,long-lost,O
3658,relic,O
3658,It,O
3658,had,O
3658,to,O
